Date,SPY,QQQ,IWM,DIA,VTI,XLK,XLF,XLE,XLV,XLP,XLI,XLB,XLY,XLU,EFA,EEM,VEA,VWO,IEMG,TLT,IEF,SHY,TIP,LQD,HYG,BND,EMB,MUB,VCIT,VNQ,IYR,GLD,SLV,GSG,DBC,USO,DBA,PDBC,MTUM,VLUE,USMV,QUAL,BWX,IAGG
2019-06-19,263.9986572265625,179.1731414794922,142.02662658691406,233.7870635986328,134.9319610595703,36.546043395996094,23.913623809814453,22.680078506469727,82.70990753173828,48.83405303955078,68.29878234863281,24.926916122436523,56.15180206298828,24.466421127319336,53.80084228515625,36.256591796875,33.664058685302734,33.992366790771484,42.031044006347656,109.06726837158203,93.49347686767578,72.7374267578125,92.70475006103516,96.86956787109375,60.65811538696289,67.73834228515625,82.23550415039062,95.15088653564453,69.72732543945312,69.80291748046875,75.63882446289062,127.88999938964844,14.170000076293945,15.1899995803833,13.146029472351074,90.63999938964844,14.543580055236816,7.97795295715332,110.56011199951172,66.15829467773438,55.20142364501953,83.27887725830078,25.757984161376953,45.47106170654297
2019-06-20,266.5209655761719,180.83935546875,142.69744873046875,236.00547790527344,136.17001342773438,37.0814094543457,24.01874351501465,23.182462692260742,83.07347106933594,49.26561737060547,69.44084930419922,25.243547439575195,56.541282653808594,24.62322425842285,54.27204513549805,36.78813552856445,33.99056625366211,34.520198822021484,42.66059112548828,109.35527038574219,93.64674377441406,72.7717056274414,93.22784423828125,97.39542388916016,60.96426010131836,67.84461212158203,82.60525512695312,95.23522186279297,70.04763793945312,70.15553283691406,75.97325134277344,131.11000061035156,14.449999809265137,15.529999732971191,13.411519050598145,94.80000305175781,14.560956954956055,8.127820014953613,111.69139099121094,66.54190063476562,55.60194778442383,84.27497863769531,25.965789794921875,45.512882232666016
2019-06-21,266.1335754394531,180.5712432861328,141.4661102294922,235.70286560058594,136.18812561035156,36.906089782714844,23.965038299560547,23.349987030029297,83.47245025634766,49.105892181396484,69.07075500488281,25.163259506225586,56.27947235107422,24.71846580505371,54.04058074951172,36.668113708496094,33.868133544921875,34.382137298583984,42.48663330078125,108.15386962890625,93.26364135742188,72.7374267578125,92.8093490600586,97.04224395751953,60.76942443847656,67.65654754638672,81.80050659179688,95.13409423828125,69.91483306884766,69.16667938232422,75.01176452636719,131.97999572753906,14.359999656677246,15.600000381469727,13.445775985717773,95.76000213623047,14.395885467529297,8.142806053161621,111.04228210449219,66.4334945678711,55.41504669189453,84.03736877441406,26.010961532592773,45.44596862792969
2019-06-24,265.8077087402344,180.5769805908203,139.7477264404297,235.76463317871094,135.4290008544922,36.9767951965332,23.868194580078125,23.140586853027344,83.03609466552734,49.2313346862793,68.93634033203125,25.25925636291504,55.97811508178711,24.726573944091797,54.15632247924805,36.616668701171875,33.91709518432617,34.40650177001953,42.47006607055664,108.9603500366211,93.58714294433594,72.78034210205078,92.98641967773438,97.2855224609375,60.762454986572266,67.7791748046875,81.96001434326172,95.2436752319336,70.01639556884766,68.92903900146484,74.5435562133789,133.94000244140625,14.460000038146973,15.640000343322754,13.505724906921387,96.08000183105469,14.421950340270996,8.192761421203613,111.01447296142578,66.15829467773438,55.468448638916016,83.78150939941406,26.146482467651367,45.49615478515625
2019-06-25,263.20068359375,177.47715759277344,138.89317321777344,234.07913208007812,134.14573669433594,36.298133850097656,23.788955688476562,22.95690155029297,82.69769287109375,49.20624923706055,68.4166030883789,25.2723445892334,55.44130325317383,24.576616287231445,53.83391189575195,36.23944854736328,33.737525939941406,34.032958984375,42.047611236572266,109.29774475097656,93.73188018798828,72.79751586914062,92.825439453125,96.99513244628906,60.505001068115234,67.8037338256836,81.53948974609375,95.26046752929688,70.0085678100586,67.90953063964844,73.5904541015625,134.1999969482422,14.380000114440918,15.670000076293945,13.548544883728027,96.0,14.491455078125,8.222735404968262,109.73482513427734,65.99983215332031,55.13912582397461,83.06867218017578,26.146482467651367,45.55469512939453
2019-06-26,262.9381408691406,178.302490234375,138.57151794433594,234.04385375976562,133.89273071289062,36.689308166503906,23.744935989379883,23.309572219848633,81.65573120117188,48.50377655029297,68.58686828613281,25.228715896606445,55.6202507019043,24.04163932800293,53.90004348754883,36.58238220214844,33.7783317565918,34.36589813232422,42.47006607055664,108.59822845458984,93.34873962402344,72.71163940429688,92.73695373535156,96.79891967773438,60.4771842956543,67.6484146118164,81.6772689819336,95.17618560791016,69.84452056884766,66.552734375,72.20258331298828,132.97000122070312,14.319999694824219,15.880000114440918,13.617058753967285,98.31999969482422,14.500143051147461,8.282683372497559,109.14136505126953,66.44181823730469,54.52499008178711,82.89505767822266,26.065166473388672,45.45433044433594
2019-06-27,263.87060546875,178.98387145996094,141.1720733642578,233.98214721679688,134.69699096679688,36.7835578918457,23.956233978271484,23.136911392211914,82.22569274902344,48.595767974853516,68.64958953857422,25.31161117553711,55.96868896484375,24.07406234741211,54.03231430053711,36.839576721191406,33.85995864868164,34.560791015625,42.710296630859375,109.36354064941406,93.62972259521484,72.7717056274414,92.91399383544922,97.36402130126953,60.64421081542969,67.84461212158203,82.0107192993164,95.32792663574219,70.11012268066406,67.40945434570312,73.03865051269531,132.83999633789062,14.279999732971191,15.880000114440918,13.617058753967285,98.31999969482422,14.55226993560791,8.282683372497559,109.51226043701172,66.97557830810547,54.72970199584961,83.16922760009766,26.047100067138672,45.5045166015625
2019-06-28,265.2283630371094,179.2141876220703,142.8904266357422,234.59982299804688,135.63690185546875,36.77885055541992,24.299591064453125,23.405092239379883,82.50175476074219,48.56231689453125,69.37541961669922,25.52542495727539,56.12879180908203,24.16727638244629,54.338191986083984,36.78813552856445,34.0477180480957,34.536434173583984,42.61088943481445,109.28947448730469,93.6722640991211,72.7717056274414,92.9461669921875,97.61519622802734,60.665077209472656,67.90178680419922,82.13400268554688,95.33637237548828,70.19607543945312,67.6416244506836,72.996826171875,133.1999969482422,14.329999923706055,15.649999618530273,13.471467971801758,96.31999969482422,14.395885467529297,8.177775382995605,109.97591400146484,67.70944213867188,54.94330596923828,83.589599609375,26.128408432006836,45.558868408203125
2019-07-01,267.63629150390625,181.6326446533203,143.44178771972656,235.58822631835938,136.5947723388672,37.36323547363281,24.590137481689453,23.427127838134766,82.9113998413086,48.85500717163086,69.43814849853516,25.721769332885742,56.62321853637695,24.106487274169922,54.59446334838867,37.225372314453125,34.202816009521484,35.03177261352539,43.17417907714844,109.03385925292969,93.55458068847656,72.72532653808594,92.75360107421875,97.8001708984375,60.683223724365234,67.89688873291016,82.5546646118164,95.23416137695312,70.25171661376953,67.6106948852539,73.24764251708984,130.6199951171875,14.180000305175781,15.720000267028809,13.46290397644043,98.23999786376953,14.378511428833008,8.192761421203613,111.12577056884766,68.10974884033203,55.17473602294922,84.28411102294922,25.980104446411133,45.64945602416992
2019-07-02,268.3332214355469,182.35240173339844,142.56875610351562,236.19705200195312,136.9110870361328,37.46220397949219,24.528505325317383,23.05241584777832,83.35667419433594,49.2815055847168,69.34854125976562,25.69558334350586,56.74563980102539,24.43476676940918,54.751529693603516,37.131072998046875,34.308921813964844,34.983062744140625,43.074771881103516,109.87489318847656,93.88722229003906,72.76831817626953,92.80213165283203,98.06775665283203,60.816043853759766,68.02798461914062,82.70023345947266,95.45378112792969,70.3927230834961,68.78704833984375,74.39308166503906,133.41000366210938,14.289999961853027,15.329999923706055,13.240234375,93.5999984741211,14.309006690979004,8.057881355285645,111.87683868408203,67.95964813232422,55.58415603637695,84.49430084228516,26.01628303527832,45.73752975463867
2019-07-03,270.4786071777344,183.72482299804688,143.5887451171875,237.87374877929688,137.94129943847656,37.749691009521484,24.722200393676758,23.144256591796875,84.06912994384766,49.89198684692383,69.73387145996094,25.82648277282715,57.24006271362305,24.604990005493164,55.1235466003418,37.06248092651367,34.48851776123047,35.02366256713867,42.96708297729492,110.65815734863281,94.06636047363281,72.78547668457031,93.04489135742188,98.33543395996094,61.04669189453125,68.15086364746094,82.92585754394531,95.512939453125,70.51810455322266,69.60742950439453,75.37963104248047,133.6300048828125,14.319999694824219,15.489999771118164,13.368698120117188,94.16000366210938,14.500143051147461,8.13281536102295,113.01739501953125,68.35995483398438,56.18048858642578,85.30760192871094,26.14288330078125,45.83818817138672
2019-07-05,270.17083740234375,183.35049438476562,143.97470092773438,237.61781311035156,137.8599853515625,37.67899703979492,24.792631149291992,23.177318572998047,83.49028778076172,49.67456817626953,69.45606994628906,25.708675384521484,57.30599594116211,24.592832565307617,54.701927185058594,36.80528259277344,34.251792907714844,34.78004837036133,42.66886901855469,109.1905288696289,93.46930694580078,72.6393051147461,92.7616958618164,97.46955108642578,60.80205154418945,67.8313217163086,82.49647521972656,95.40310668945312,70.14200592041016,69.35977172851562,75.03684997558594,132.13999938964844,14.0600004196167,15.609999656677246,13.394392013549805,95.5999984741211,14.413263320922852,8.152796745300293,112.60012817382812,68.39330291748047,56.06479263305664,85.12483978271484,25.934890747070312,45.796241760253906
